trade_date	stock_code	stock_name	open_price	highest_price	lowest_price	close_price	turnover_volume	turnover_amount
2006/08/23	000300	沪深300	1284.82	1294.82	1282.84	1285.68	19092875	12215590912
2006/08/24	000300	沪深300	1284.83	1292.4	1274.56	1292.4	15081306	9416605696
2006/08/25	000300	沪深300	1293.5	1301.75	1292.45	1295.44	18557937	11586280448
2006/08/28	000300	沪深300	1298.46	1325.89	1298.36	1325.89	26183290	16640986112
2006/08/29	000300	沪深300	1328.61	1349.2	1327	1330.16	31766376	20558598144
2006/08/30	000300	沪深300	1328.37	1336.39	1319.82	1334.67	21139949	12994582528
2006/08/31	000300	沪深300	1335.59	1342.79	1331.29	1338.69	23188274	13932001280
2006/09/01	000300	沪深300	1339.31	1340.13	1314.57	1318.1	25033688	14832251904
2006/09/04	000300	沪深300	1315.71	1337.24	1315.61	1337.24	21095340	12470373376
2006/09/05	000300	沪深300	1339.59	1345.71	1334.72	1340.68	26868110	15959669760
2006/09/06	000300	沪深300	1341.4	1346.37	1331.85	1346.37	23153112	13799604224
2006/09/07	000300	沪深300	1348.17	1348.28	1323.98	1328.38	21886449	13054999552
2006/09/08	000300	沪深300	1327.56	1334.73	1326.25	1332.15	17230273	10157794304
2006/09/11	000300	沪深300	1331.89	1338.76	1319.21	1338.76	20947266	12839285760
2006/09/12	000300	沪深300	1338.81	1350.53	1337.3	1347.64	27301891	15787257856
2006/09/13	000300	沪深300	1348.85	1356.86	1337.46	1338.39	32821191	18701750272
2006/09/14	000300	沪深300	1338.35	1345.59	1323.8	1338.28	22217284	13679517696
2006/09/15	000300	沪深300	1338.41	1362.4	1338.14	1362.32	36057148	19594629120
2006/09/18	000300	沪深300	1367.65	1375.58	1362.14	1375.56	31454851	18187622400
2006/09/19	000300	沪深300	1377.72	1385.62	1371.43	1378.31	26648301	15942860800
2006/09/20	000300	沪深300	1376.12	1381.81	1365.72	1378.46	23445880	14017240064
2006/09/21	000300	沪深300	1378.46	1390.62	1378.46	1387.37	26094121	16026131456
2006/09/22	000300	沪深300	1389.87	1393.53	1373.94	1374.85	28265042	18173169664
2006/09/25	000300	沪深300	1372.81	1383.77	1361.61	1372.4	24584780	15493804032
2006/09/26	000300	沪深300	1370.86	1371.58	1351.18	1357.65	19703278	11953759232
2006/09/27	000300	沪深300	1357.28	1371.12	1355.39	1371.12	17580323	10897805312
2006/09/28	000300	沪深300	1372.13	1389.56	1369.4	1387	21687792	14070853632
2006/09/29	000300	沪深300	1389.07	1405.56	1389.04	1403.27	27166742	17347639296
2006/10/09	000300	沪深300	1420.36	1436.07	1418.21	1436.07	39191862	23762249728
2006/10/10	000300	沪深300	1437.69	1443.5	1426.97	1437.24	38400486	24024748032
2006/10/11	000300	沪深300	1436.68	1440.21	1421.81	1435.91	31617987	18592012288
2006/10/12	000300	沪深300	1436.2	1438.8	1423.63	1426.5	37956237	21048270848
2006/10/13	000300	沪深300	1424.3	1436.1	1420.96	1430.88	28295156	16770803712
2006/10/16	000300	沪深300	1432.31	1434.53	1415.49	1418.52	28492186	17341290496
2006/10/17	000300	沪深300	1416.95	1426.29	1410.67	1414.45	24224403	15151116288
2006/10/18	000300	沪深300	1413.91	1437.59	1413.55	1437.59	24290308	15015405568
2006/10/19	000300	沪深300	1438.84	1445.62	1433.94	1439.38	23820267	14441181184
2006/10/20	000300	沪深300	1440.67	1447.95	1436.65	1440.18	26560143	16526648320
2006/10/23	000300	沪深300	1439.54	1444.92	1403.01	1408.71	28950377	17710776320
2006/10/24	000300	沪深300	1408.58	1440.05	1408.58	1440.05	26189972	16151232512
2006/10/25	000300	沪深300	1443.11	1459.73	1434.81	1446.82	32204895	21177151488
2006/10/26	000300	沪深300	1447.09	1457.37	1435.28	1456.09	38466362	21300293632
2006/10/27	000300	沪深300	1455.98	1460.45	1433.35	1439.05	37379304	21496188928
2006/10/30	000300	沪深300	1436.66	1446.24	1428.33	1446.24	35320452	19874455552
2006/10/31	000300	沪深300	1447.06	1464.48	1447.06	1464.47	36952283	21463617536
2006/11/01	000300	沪深300	1465.67	1479.41	1461.32	1479.41	38926925	23518429184
2006/11/02	000300	沪深300	1480.55	1480.55	1464.6	1479.66	42373136	24757962752
2006/11/03	000300	沪深300	1481.58	1497.47	1480.77	1488.29	39372027	23319283712
2006/11/06	000300	沪深300	1477.44	1507.97	1472	1507.89	42033510	25221679104
2006/11/07	000300	沪深300	1512.65	1516.8	1491.33	1516.1	43038328	27894550528
2006/11/08	000300	沪深300	1512.36	1513.04	1497.01	1498.17	28722405	19140306944
2006/11/09	000300	沪深300	1491.8	1527.38	1489.2	1524.71	34030133	22283038720
2006/11/10	000300	沪深300	1525.23	1535.2	1493.2	1504.06	53922867	31931185152
2006/11/13	000300	沪深300	1498.06	1512.95	1465.63	1475.78	41653301	25176221696
2006/11/14	000300	沪深300	1475.44	1493.88	1453.26	1493.78	36307885	22029307904
2006/11/15	000300	沪深300	1494.11	1534.85	1490.87	1534.76	40589216	26135568384
2006/11/16	000300	沪深300	1540.26	1558.41	1531.29	1533.29	57760948	34127308800
2006/11/17	000300	沪深300	1528.01	1562.24	1521.55	1562.08	44446191	26950445056
2006/11/20	000300	沪深300	1567.34	1593.19	1567.34	1593.16	53412359	32990613504
2006/11/21	000300	沪深300	1591.47	1612.46	1568.95	1612.25	48601842	32628580352
2006/11/22	000300	沪深300	1610.05	1639.41	1600.38	1624.03	57065495	38065262592
2006/11/23	000300	沪深300	1623.71	1642.81	1618.04	1634.91	51360679	31474405376
2006/11/24	000300	沪深300	1629.89	1640.75	1611.55	1636.58	49712096	32398045184
2006/11/27	000300	沪深300	1632.66	1651.8	1627.92	1651.8	47267270	32057819136
2006/11/28	000300	沪深300	1649.68	1656.19	1629.82	1644.01	44762916	29502973952
2006/11/29	000300	沪深300	1617.69	1672.91	1604.81	1667.14	45578411	30895011840
2006/11/30	000300	沪深300	1671.67	1714.49	1671.67	1714.36	60216088	39869046784
2006/12/01	000300	沪深300	1719.28	1741.8	1715.79	1729.22	58413581	41045221376
2006/12/04	000300	沪深300	1731.9	1780.8	1731.9	1780.74	71434333	46947581952
2006/12/05	000300	沪深300	1785.44	1811.66	1777.43	1794.23	67202576	47255773184
2006/12/06	000300	沪深300	1794.26	1806.65	1717.72	1779.41	81276700	53383290880
2006/12/07	000300	沪深300	1774.19	1820.72	1770.57	1775.71	80487502	51388010496
2006/12/08	000300	沪深300	1752.77	1772.16	1710	1711.58	66257746	41980239872
2006/12/11	000300	沪深300	1705.91	1790.11	1705.91	1789.92	51335975	33169358848
2006/12/12	000300	沪深300	1798.46	1819.8	1772.11	1802.79	57833543	38702469120
2006/12/13	000300	沪深300	1805.42	1813.28	1779.56	1803.86	48004458	33154392064
2006/12/14	000300	沪深300	1807.08	1836.19	1805.2	1836.14	47206227	33323931648
2006/12/15	000300	沪深300	1842.88	1867.78	1832.51	1867.64	49414441	36957409280
2006/12/18	000300	沪深300	1875.01	1918.29	1875.01	1916.11	61892990	46530166784
2006/12/19	000300	沪深300	1924.8	1936.75	1882.54	1921.44	67788935	48969822208
2006/12/20	000300	沪深300	1912.9	1936.8	1893.42	1936.55	56348502	39745359872
2006/12/21	000300	沪深300	1935.78	1945.47	1905.72	1908.98	60225164	43437772800
2006/12/22	000300	沪深300	1896.48	1918.49	1880.57	1895.64	46230501	34870779904
2006/12/25	000300	沪深300	1898.82	1957.47	1898.82	1939.1	56251742	41951576064
2006/12/26	000300	沪深300	1941.8	1959.98	1914.97	1938.24	56967383	39106899968
2006/12/27	000300	沪深300	1940.41	1983.11	1939.55	1982.88	56005647	38961688576
2006/12/28	000300	沪深300	1988.02	2010.37	1964.97	1979.93	63192834	45224329216
2006/12/29	000300	沪深300	1991.88	2052.86	1991.88	2041.05	73851947	55716388864
2007/01/04	000300	沪深300	2073.25	2139.49	2054.24	2067.09	106719707	82381070336
2007/01/05	000300	沪深300	2051.15	2083.4	2030.76	2072.88	92743447	68026060800
2007/01/08	000300	沪深300	2072	2131.74	2071.72	2131.56	84767909	66303934464
2007/01/09	000300	沪深300	2137.49	2201.36	2128.06	2200.09	81577629	65456193536
2007/01/10	000300	沪深300	2210.76	2255.97	2194.77	2255.97	84904979	68822622208
2007/01/11	000300	沪深300	2257.01	2289.95	2224.37	2231.63	86276548	68730011648
2007/01/12	000300	沪深300	2215.86	2249.54	2159.77	2173.75	76525720	61742829568
2007/01/15	000300	沪深300	2170.94	2287.68	2170.94	2287.34	66403097	57043451904
2007/01/16	000300	沪深300	2310.96	2354.43	2297.24	2353.87	76364254	67843432448
2007/01/17	000300	沪深300	2360.41	2393.22	2266.34	2308.93	89015540	80008904704
2007/01/18	000300	沪深300	2292.17	2325.53	2240.21	2317.09	78648606	69894971392
2007/01/19	000300	沪深300	2320.87	2396.09	2320.87	2396.09	83334022	73538871296
2007/01/22	000300	沪深300	2424.81	2491.71	2424.81	2491.31	93892993	81870487552
2007/01/23	000300	沪深300	2508.26	2516.59	2415.11	2508.13	102337616	92812869632
2007/01/24	000300	沪深300	2508.52	2556.1	2489.93	2536.43	84433697	80277495808
2007/01/25	000300	沪深300	2512.46	2529.43	2449.05	2452.83	81055151	77241720832
2007/01/26	000300	沪深300	2415.75	2524.24	2356.98	2512.92	78654008	73275678720
2007/01/29	000300	沪深300	2529.94	2582.41	2521.5	2576.92	85452085	79544860672
2007/01/30	000300	沪深300	2586.52	2599.45	2531.78	2551.88	78211528	73485008896
2007/01/31	000300	沪深300	2544.3	2548.18	2367.67	2385.33	80909137	71945035776
2007/02/01	000300	沪深300	2350.6	2410.42	2310.57	2395.17	65078095	57578102784
2007/02/02	000300	沪深300	2397.06	2403.62	2293.28	2298	59377154	53535113216
2007/02/05	000300	沪深300	2282.77	2304.32	2247.93	2271.8	47587506	42358009856
2007/02/06	000300	沪深300	2271.37	2316.7	2198.9	2316.04	67010648	61206503424
2007/02/07	000300	沪深300	2330.43	2390.87	2330.43	2369.79	70106390	66203344896
2007/02/08	000300	沪深300	2376.63	2415.96	2354.7	2410.6	62656540	58367504384
2007/02/09	000300	沪深300	2412.64	2417.64	2376.02	2397.25	55515532	51302932480
2007/02/12	000300	沪深300	2397.85	2485.76	2396.79	2485.39	54992320	51709435904
2007/02/13	000300	沪深300	2498.34	2526.23	2489.66	2522.63	51528862	48227864576
2007/02/14	000300	沪深300	2527.56	2594.66	2520.53	2588.35	62777279	58462269440
2007/02/15	000300	沪深300	2607.63	2669.18	2607.63	2668.63	71631329	67415687168
2007/02/16	000300	沪深300	2692.67	2717.57	2660.49	2676.74	75908785	71597580288
2007/02/26	000300	沪深300	2679.26	2710.3	2641.12	2707.68	74531560	70981615616
2007/02/27	000300	沪深300	2717.81	2719.52	2454.92	2457.49	107736807	101102755840
2007/02/28	000300	沪深300	2413.42	2554.23	2413.33	2544.57	82822571	77148250112
2007/03/01	000300	沪深300	2550.26	2550.33	2439.5	2473.54	82159655	74299580416
2007/03/02	000300	沪深300	2468.67	2523.86	2455.82	2508.73	57946805	54222098432
2007/03/05	000300	沪深300	2503.82	2541.82	2409.72	2475.61	68517488	63071756288
2007/03/06	000300	沪深300	2467.74	2539.45	2452.14	2520.29	52633153	50261315584
2007/03/07	000300	沪深300	2532.98	2594.46	2532.15	2589.44	59720949	57623240704
2007/03/08	000300	沪深300	2597.72	2628.45	2565.11	2627.63	55386559	53907619840
2007/03/09	000300	沪深300	2632.8	2643.81	2587.49	2611.39	70411326	67933044736
2007/03/12	000300	沪深300	2612.96	2619.5	2563.37	2616.17	62468921	60438196224
2007/03/13	000300	沪深300	2620.72	2641.63	2605.23	2640.17	65788908	62061191168
2007/03/14	000300	沪深300	2609.93	2625.12	2546.65	2597.36	68952088	66581938176
2007/03/15	000300	沪深300	2595.54	2645.88	2595.54	2645.55	63778489	63266779136
2007/03/16	000300	沪深300	2656.01	2665.39	2576.32	2604.23	75331850	74777026560
2007/03/19	000300	沪深300	2533.71	2674.8	2523.3	2659.41	73983566	72943665152
2007/03/20	000300	沪深300	2669.64	2674.47	2645.25	2672.77	61249726	61741481984
2007/03/21	000300	沪深300	2685.93	2703	2666.89	2702.6	64612957	68369313792
2007/03/22	000300	沪深300	2720.46	2740.28	2702.41	2711.32	83308074	86036275200
2007/03/23	000300	沪深300	2710.36	2726.62	2653.79	2716.27	73911919	76304490496
2007/03/26	000300	沪深300	2725.4	2764.4	2713.93	2764.03	76074773	77796098048
2007/03/27	000300	沪深300	2770.35	2789.97	2753.02	2784.02	80725127	84018397184
2007/03/28	000300	沪深300	2787.24	2806.08	2689.11	2797.65	112209970	112146079744
2007/03/29	000300	沪深300	2802.38	2830.08	2782.93	2783.3	106567239	113233436672
2007/03/30	000300	沪深300	2768.71	2801.95	2753.15	2781.78	62950706	66536968192
2007/04/02	000300	沪深300	2793.96	2850.15	2793.96	2850.11	69247883	76680511488
2007/04/03	000300	沪深300	2861.9	2888.33	2852.57	2888.11	77014495	87091855360
2007/04/04	000300	沪深300	2893.38	2924.68	2875.69	2911.82	75506658	88456069120
2007/04/05	000300	沪深300	2909.5	2950.66	2895.42	2945.04	74138991	85195595776
2007/04/06	000300	沪深300	2921.73	2977.46	2911.05	2972.01	79102328	93049569280
2007/04/09	000300	沪深300	2988.38	3043.06	2988.38	3038.17	90901705	106218790912
2007/04/10	000300	沪深300	3053.35	3081.62	2993.11	3081.57	100888342	119702216704
2007/04/11	000300	沪深300	3092.08	3121.54	3059.28	3121.32	101669935	124218925056
2007/04/12	000300	沪深300	3129.25	3176.69	3114.91	3176.44	92535186	118434111488
2007/04/13	000300	沪深300	3182.78	3211.61	3154.11	3169.23	100653116	129728364544
2007/04/16	000300	沪深300	3177.3	3256.57	3177.29	3256	87928940	112706592768
2007/04/17	000300	沪深300	3273.43	3288.17	3182.95	3283.6	105307105	133823422464
2007/04/18	000300	沪深300	3294.21	3311.98	3244.93	3304.5	101426707	129242251264
2007/04/19	000300	沪深300	3297.95	3297.95	3065.28	3150.3	115270009	143830319104
2007/04/20	000300	沪深300	3165.67	3297.41	3165.67	3289.28	94469869	118620471296
2007/04/23	000300	沪深300	3330.8	3433.52	3330.8	3431.32	109958991	137583443968
2007/04/24	000300	沪深300	3462.48	3490.81	3418.3	3445.2	114643006	149412298752
2007/04/25	000300	沪深300	3432.02	3467.83	3376.08	3448.28	100580669	129089175552
2007/04/26	000300	沪深300	3465.11	3493.91	3438.88	3493.58	78997690	107807047680
2007/04/27	000300	沪深300	3499.94	3503.89	3436	3470.52	80698636	113722810368
2007/04/30	000300	沪深300	3487.36	3568.68	3478.93	3558.71	94302864	138081370112
2007/05/08	000300	沪深300	3643.81	3699.37	3618.78	3686.03	106788732	153677414400
2007/05/09	000300	沪深300	3699.3	3717.34	3556.61	3701.28	140648358	189060481024
2007/05/10	000300	沪深300	3703.52	3742.23	3671.81	3724.51	115419922	153159221248
2007/05/11	000300	沪深300	3696.29	3715.37	3629.71	3702.61	88961761	133773918208
2007/05/14	000300	沪深300	3648.27	3769.16	3620.86	3734.42	91098049	137156730880
2007/05/15	000300	沪深300	3739.05	3751.64	3600.21	3604.64	93578568	138220191744
2007/05/16	000300	沪深300	3598	3700.65	3557.2	3700.29	86229268	126693810176
2007/05/17	000300	沪深300	3716.44	3794.16	3705.27	3778.6	90256478	135459102720
2007/05/18	000300	沪深300	3771.27	3805.21	3746.24	3776.63	82418898	120741773312
2007/05/21	000300	沪深300	3650.8	3843.84	3643.08	3831.44	98478650	145129799680
2007/05/22	000300	沪深300	3849.04	3893.19	3849.04	3870.49	109618184	161323368448
2007/05/23	000300	沪深300	3879.76	3939.49	3853.91	3938.95	98523171	147494469632
2007/05/24	000300	沪深300	3953.89	3972.58	3858.51	3919.75	113814264	172374228992
2007/05/25	000300	沪深300	3907.73	3996.85	3888.31	3985.25	95416615	150809051136
2007/05/28	000300	沪深300	4033.92	4091.94	4027.36	4072.58	114041851	183212933120
2007/05/29	000300	沪深300	4090.9	4168.53	4079.87	4168.29	113267227	179476692992
2007/05/30	000300	沪深300	3906.04	4104.2	3849.7	3886.46	132739140	210318901248
2007/05/31	000300	沪深300	3828.92	3991.73	3683.56	3927.95	126078248	193671970816
2007/06/01	000300	沪深300	3953.1	4014.15	3780.03	3803.96	119924005	193953562624
2007/06/04	000300	沪深300	3804.96	3822.41	3503.94	3511.43	90531019	131296198656
2007/06/05	000300	沪深300	3407	3635.15	3246.73	3634.63	113768038	150764929024
2007/06/06	000300	沪深300	3652.89	3712.53	3550.74	3677.58	95951510	135938465792
2007/06/07	000300	沪深300	3694.55	3802.3	3684.46	3802.3	94190581	137228582912
2007/06/08	000300	沪深300	3814.19	3861.21	3769.15	3837.87	89074742	136650653696
2007/06/11	000300	沪深300	3876.07	3937.79	3870.23	3931.86	90982277	140519096320
2007/06/12	000300	沪深300	3953.96	4036.35	3834.02	4036.11	99389774	158102388736
2007/06/13	000300	沪深300	4071.74	4146.52	4064.15	4118.27	109452945	165908856832
2007/06/14	000300	沪深300	4103.52	4132	4022.78	4075.82	86609180	133792268288
2007/06/15	000300	沪深300	4043.11	4115.73	4025.1	4099.38	68779600	109234266112
2007/06/18	000300	沪深300	4178.76	4246.4	4177.19	4227.57	87872913	141848330240
2007/06/19	000300	沪深300	4227.59	4254.71	4186.18	4253	81540471	130523275264
2007/06/20	000300	沪深300	4268.65	4292.2	4138.33	4157.6	86863015	141060751360
2007/06/21	000300	沪深300	4140.69	4208.87	4110.96	4197.28	73739471	121783099392
2007/06/22	000300	沪深300	4203.13	4220.92	3970.35	4051.43	79552374	127747670016
2007/06/25	000300	沪深300	4066.45	4105.99	3850.84	3877.59	70031044	113432698880
2007/06/26	000300	沪深300	3804.41	3929.37	3752.93	3928.21	58885114	87867744256
2007/06/27	000300	沪深300	3946.88	4053.41	3912.2	4040.48	65290520	102131621888
2007/06/28	000300	沪深300	4038.38	4067.81	3857.85	3858.52	66857980	98372050944
2007/06/29	000300	沪深300	3769.33	3867.75	3718.16	3764.08	58920870	88527585280
2007/07/02	000300	沪深300	3746.18	3801.9	3644.19	3757.66	49747310	71995867136
2007/07/03	000300	沪深300	3782.78	3835.29	3744.01	3832.23	46409126	68887494656
2007/07/04	000300	沪深300	3840.41	3848.08	3727.56	3743.58	38233716	59055648768
2007/07/05	000300	沪深300	3688.31	3706.6	3535.04	3537.44	43225527	61324054528
2007/07/06	000300	沪深300	3517.6	3712.74	3475.27	3710.28	51366512	71894990848
2007/07/09	000300	沪深300	3743.87	3840.99	3722.23	3821.3	54073113	79270985728
2007/07/10	000300	沪深300	3832.76	3852.93	3764.25	3775.62	51907868	77184565248
2007/07/11	000300	沪深300	3751.49	3797.81	3732.29	3789.87	33628907	51532283904
2007/07/12	000300	沪深300	3799.19	3839.21	3780.03	3816.92	31368119	45968044032
2007/07/13	000300	沪深300	3825.03	3829.68	3773.93	3820.12	26893242	38615515136
2007/07/16	000300	沪深300	3824.91	3830.37	3697.22	3697.97	29931857	44462952448
2007/07/17	000300	沪深300	3684.33	3812.25	3650.25	3789.65	32553850	50158227456
2007/07/18	000300	沪深300	3776.94	3861.51	3756.7	3807.57	45975823	69467832320
2007/07/19	000300	沪深300	3796.92	3836.39	3778.51	3807	30258467	45728489472
2007/07/20	000300	沪深300	3808.08	3971.89	3808.08	3971.88	55271121	81556217856
2007/07/23	000300	沪深300	4009.06	4157.39	4009.06	4156.72	85276186	125824180224
2007/07/24	000300	沪深300	4187.33	4241.58	4143.59	4161.35	76090735	112024887296
2007/07/25	000300	沪深300	4163.36	4256.05	4163.35	4255.46	64597766	101771763712
2007/07/26	000300	沪深300	4282.68	4325.93	4244.08	4303.19	65490243	103986601984
2007/07/27	000300	沪深300	4277.55	4318.34	4225.03	4307.14	65021109	105910067200
2007/07/30	000300	沪深300	4305.18	4426.31	4303.73	4410.3	75441583	121083502592
2007/07/31	000300	沪深300	4402.52	4467.65	4359.59	4460.56	71375042	118858588160
2007/08/01	000300	沪深300	4479.3	4496.25	4271.06	4290.48	79361665	128911220736
2007/08/02	000300	沪深300	4311.6	4449.4	4303.98	4436.19	62887538	108357967872
2007/08/03	000300	沪深300	4472.89	4599.25	4472.89	4598.38	78190473	141287522304
2007/08/06	000300	沪深300	4642.78	4704.19	4623.49	4703.98	76164271	136599019520
2007/08/07	000300	沪深300	4715.39	4771.58	4634.87	4724.55	83847133	154638123008
2007/08/08	000300	沪深300	4680.07	4741.45	4579.4	4668.09	88988001	135476625408
2007/08/09	000300	沪深300	4666.42	4779.14	4666.2	4777.29	72025786	117191335936
2007/08/10	000300	沪深300	4765.85	4771.61	4631.04	4726.68	74962881	123598266368
2007/08/13	000300	沪深300	4724.52	4767.08	4663.2	4721.19	85763167	137189539840
2007/08/14	000300	沪深300	4721.45	4803.57	4704.15	4795.57	61157911	105536839680
2007/08/15	000300	沪深300	4804.68	4836.59	4697.97	4798.75	63466427	109902913536
2007/08/16	000300	沪深300	4772.36	4772.97	4665.21	4721.94	63594794	110214701056
2007/08/17	000300	沪深300	4694.2	4774.99	4616.97	4626.58	63652120	111565217792
2007/08/20	000300	沪深300	4749.2	4885.83	4747.27	4885.43	67812204	119259348992
2007/08/21	000300	沪深300	4915.52	4995.53	4909.84	4972.71	74440593	132902404096
2007/08/22	000300	沪深300	4899.93	5075.89	4887.14	5051.69	74028925	138722279424
2007/08/23	000300	沪深300	5075.51	5154.85	5028.12	5135.93	68051882	130873212928
2007/08/24	000300	沪深300	5161.15	5231.15	5158.03	5217.58	73769875	134546096128
2007/08/27	000300	沪深300	5250.62	5296.57	5191.28	5243.15	82631454	149375483904
2007/08/28	000300	沪深300	5220.64	5270.3	5136.61	5251.77	75066789	140419661824
2007/08/29	000300	沪深300	5215.65	5283.33	5138.34	5171.82	72929456	138983555072
2007/08/30	000300	沪深300	5193.73	5247.57	5176	5241.23	67298490	123820179456
2007/08/31	000300	沪深300	5255.09	5307.42	5219.99	5296.81	66780357	122862403584
2007/09/03	000300	沪深300	5335.05	5433.75	5335.05	5419.17	82849166	149612429312
2007/09/04	000300	沪深300	5421.25	5429.21	5333.49	5360.33	79914832	147686670336
2007/09/05	000300	沪深300	5357.55	5389.33	5265.06	5363.25	65364902	122740695040
2007/09/06	000300	沪深300	5389.49	5448.84	5365.5	5412.04	70608574	128581017600
2007/09/07	000300	沪深300	5382.91	5402.71	5284.65	5294.79	79298880	145930436608
2007/09/10	000300	沪深300	5226.74	5380.46	5182.1	5377.22	65095672	116768980992
2007/09/11	000300	沪深300	5384.56	5414	5104.35	5124.09	68806690	127249653760
2007/09/12	000300	沪深300	5102.58	5212.65	5059.46	5202.86	61572253	113773912064
2007/09/13	000300	沪深300	5230.65	5351.58	5212.03	5349.97	59746929	118934716416
2007/09/14	000300	沪深300	5362.46	5405.85	5274.22	5397.28	60295626	118739156992
2007/09/17	000300	沪深300	5389.5	5504.77	5387.68	5498.91	69403132	131402293248
2007/09/18	000300	沪深300	5524.1	5533.53	5405.18	5476.84	71621810	140263030784
2007/09/19	000300	沪深300	5487.38	5498.59	5385.42	5419.27	55880065	110132781056
2007/09/20	000300	沪深300	5436.64	5501.4	5430.31	5494.92	56712136	113725792256
2007/09/21	000300	沪深300	5508.5	5516.11	5357.5	5468.1	61106356	121125871616
2007/09/24	000300	沪深300	5481.38	5541.13	5400.68	5513.9	54184817	116678459392
2007/09/25	000300	沪深300	5524.02	5540.87	5423.52	5454.62	45326230	95494832128
2007/09/26	000300	沪深300	5433.63	5489.86	5338.31	5361.02	39171156	84077772800
2007/09/27	000300	沪深300	5364.53	5429.05	5338.04	5427.66	33759056	71569514496
2007/09/28	000300	沪深300	5479.85	5590.85	5479.85	5580.81	48514620	104224268288
2007/10/08	000300	沪深300	5703.28	5715.91	5617.1	5653.14	66449703	128709140480
2007/10/09	000300	沪深300	5638.63	5682.97	5582.77	5675.93	53633490	107594055680
2007/10/10	000300	沪深300	5694.99	5776.21	5653.79	5685.76	63994455	128506101760
2007/10/11	000300	沪深300	5695.13	5761.22	5650.1	5760.08	65141101	137428901888
2007/10/12	000300	沪深300	5777.9	5796.28	5485.56	5737.22	78001064	160588742656
2007/10/15	000300	沪深300	5761.87	5824.98	5690.07	5821.45	70682111	155052081152
2007/10/16	000300	沪深300	5851.54	5885.48	5815.61	5877.2	64692049	135092346880
2007/10/17	000300	沪深300	5862.38	5891.72	5797.61	5824.12	48869768	108328402944
2007/10/18	000300	沪深300	5813.24	5813.24	5593.99	5615.75	48595630	106494803968
2007/10/19	000300	沪深300	5651.03	5711.5	5563.78	5614.06	38466457	84971544576
2007/10/22	000300	沪深300	5543.79	5594.5	5465.85	5472.68	35867499	74730405888
2007/10/23	000300	沪深300	5467.83	5541.96	5373.05	5540.09	41896800	90014310400
2007/10/24	000300	沪深300	5564.48	5644.97	5553.33	5588.01	44661238	99449962496
2007/10/25	000300	沪深300	5549.66	5556.55	5312.85	5333.79	50821706	103890714624
2007/10/26	000300	沪深300	5279.1	5428.58	5266.37	5394.81	35895965	77283753984
2007/10/29	000300	沪深300	5428.68	5509.35	5428.68	5508.36	35233977	72353865728
2007/10/30	000300	沪深300	5529.96	5597.27	5467.52	5596.07	39193921	79727984640
2007/10/31	000300	沪深300	5663.76	5691.87	5590.54	5688.54	50329469	103782285312
2007/11/01	000300	沪深300	5701.49	5702.21	5604.79	5605.23	46612479	96342745088
2007/11/02	000300	沪深300	5514.85	5565.66	5448.99	5472.93	43289500	93671079936
2007/11/05	000300	沪深300	5438.81	5494.62	5333.38	5360.31	33695018	74190192640
2007/11/06	000300	沪深300	5331.31	5406.1	5295.79	5317.55	27057854	56491532288
2007/11/07	000300	沪深300	5348.56	5388.64	5231.61	5350.63	30061349	59639209984
2007/11/08	000300	沪深300	5321.86	5321.86	5090.96	5093.67	36054893	72978743296
2007/11/09	000300	沪深300	5042.76	5129.11	4962.3	5040.52	34583826	67968651264
2007/11/12	000300	沪深300	4916.82	5018.11	4795.43	4978.25	38413922	75901042688
2007/11/13	000300	沪深300	5024.52	5082.64	4866.16	4939.24	36862079	74714824704
2007/11/14	000300	沪深300	5013.78	5147.01	4924.82	5145.89	35231542	73449660416
2007/11/15	000300	沪深300	5129.81	5170.97	5069.52	5081.11	31759464	66609045504
2007/11/16	000300	沪深300	4999.84	5021.71	4917.49	5007.66	23310991	47079247872
2007/11/19	000300	沪深300	5017.4	5033.95	4968.73	4994.42	25548101	48969994240
2007/11/20	000300	沪深300	4964.56	5099.52	4916.47	5069.38	33562714	66536136704
2007/11/21	000300	沪深300	5087.25	5135.25	4993.29	4997.62	26803122	53059452928
2007/11/22	000300	沪深300	4902.63	4949.33	4759.91	4772.62	26507716	53714124800
2007/11/23	000300	沪深300	4733.37	4857.05	4711.79	4856.16	20146305	41174110208
2007/11/26	000300	沪深300	4931.6	4954.18	4795.35	4800.08	23622276	48427044864
2007/11/27	000300	沪深300	4759.01	4806.83	4708.8	4711.15	20886840	44831911936
2007/11/28	000300	沪深300	4724.47	4760.66	4619.51	4648.75	22482368	45167304704
2007/11/29	000300	沪深300	4708.38	4847.58	4637.48	4842.07	36872990	72895750144
2007/11/30	000300	沪深300	4841.08	4841.08	4723.79	4737.41	29383696	57402978304
2007/12/03	000300	沪深300	4714.92	4809.27	4689.52	4772.67	22255934	43698298880
2007/12/04	000300	沪深300	4786.64	4886.58	4786.64	4829.21	22643592	43927027712
2007/12/05	000300	沪深300	4829.95	4970.17	4815.61	4965.95	31769165	61090181120
2007/12/06	000300	沪深300	4986.25	4999.93	4928.13	4971.06	23711591	47436271616
2007/12/07	000300	沪深300	4979.84	5041.78	4977.87	5041.35	27198223	50380402688
2007/12/10	000300	沪深300	4961.67	5138.69	4944.83	5133.56	42780691	82898157568
2007/12/11	000300	沪深300	5162.09	5181.41	5068.03	5140	40586457	82034384896
